date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,dividends
2022-04-11,337.57423793811483,337.75869084000857,325.5838806068053,326.1372985839844,23993899,0.0,0.0,,
2022-04-12,335.5451107098982,343.6616311776565,330.7489499548828,337.94317626953125,27806289,0.0,0.0,,
2022-04-13,337.57421070742566,349.5645374357771,333.70040372265163,344.5839538574219,22786489,0.0,0.0,,
2022-04-14,349.3800984117216,349.5645513060551,343.6616141511656,345.32183837890625,15962008,0.0,0.0,,
2022-04-19,337.3897478455199,339.0499721041319,332.9625523059674,335.72955322265625,18679202,0.0,0.0,,
2022-04-20,336.282982899999,340.1567606096863,333.5159522511876,333.8848876953125,11427510,0.0,0.0,,
2022-04-21,324.6615537283223,328.535360988621,316.3605508715746,320.97222900390625,27099539,0.0,0.0,,
2022-04-22,308.7974227039302,316.3605547821334,308.2440047251902,314.1469421386719,29513509,0.0,0.0,,
2022-04-25,306.3993628199041,312.30230034246415,299.94300730837773,301.9721374511719,27152036,0.0,0.0,,
2022-04-26,306.39936763707584,315.06930633352636,304.923625824297,309.7197570800781,28731252,0.0,0.0,,
2022-04-27,306.2148762188823,312.30229620231415,302.71000433297434,308.79742431640625,24646404,0.0,0.0,,
2022-04-28,314.1469590556542,314.1469590556542,305.47702018883933,313.4090881347656,22355935,0.0,0.0,,
2022-04-29,312.6712140025092,357.86555125524353,311.1954723157634,348.0888366699219,49977014,0.0,0.0,,
2022-05-03,349.5645850087244,354.9141343606331,337.0208386407321,350.4869384765625,26923424,0.0,0.0,,
2022-05-04,345.32187372961806,346.6131330293827,337.75871157274463,339.787841796875,14847493,0.0,0.0,,
2022-05-05,346.6131147192045,348.642244836144,337.94317626953125,337.94317626953125,22525168,0.0,0.0,,
2022-05-06,325.2149464402252,327.79749452708865,320.0498799022475,322.0790100097656,24135375,0.0,0.0,,
2022-05-10,306.21489242699795,318.57418595142275,304.37021511684105,314.70037841796875,29900375,0.0,0.0,,
2022-05-11,313.22462373793905,333.8848902223015,313.22462373793905,323.1858215332031,25636282,0.0,0.0,,
2022-05-12,316.17608778561726,324.8460266117224,315.25376395671265,317.4673767089844,21081648,0.0,0.0,,
2022-05-13,322.81689310119214,329.45770165425813,322.81689310119214,326.87518310546875,20518021,0.0,0.0,,
2022-05-16,332.0402513097145,334.25383441337567,320.2343759710202,322.81689453125,16380684,0.0,0.0,,
2022-05-17,326.87518952772706,340.71019527020763,326.87518952772706,339.787841796875,31709550,0.0,0.0,,
2022-05-18,346.05971406204696,346.05971406204696,330.1955781392697,337.205322265625,29842282,0.0,0.0,,
2022-05-19,315.43823620331636,316.91394835422426,308.0595569057783,315.2537536621094,63330058,0.0,0.0,,
2022-05-20,322.5620219163916,328.86495962000123,320.7082079498781,326.4549865722656,29823434,1.6,0.0,,
2022-05-23,324.0450473518055,324.9719692379002,317.0006137561979,321.4497375488281,17935414,0.0,0.0,,
2022-05-24,317.74209230082863,322.1912456341922,311.8099176388788,313.29296875,20741634,0.0,0.0,,
2022-05-25,310.3269137809003,314.9614040902615,309.58538818359375,309.58538818359375,22692875,0.0,0.0,,
2022-05-26,310.51230813450684,311.2538337983106,305.8777876270031,309.7707824707031,19474403,0.0,0.0,,
2022-05-27,320.33744773794376,322.37662822627277,313.4783806803759,316.8152160644531,21858579,0.0,0.0,,
2022-05-30,320.5228377640907,325.5281209900198,319.2251827731234,324.41583251953125,23477448,0.0,0.0,,
2022-05-31,323.4889141844854,336.4655523920718,321.078970917974,335.9093933105469,68180756,0.0,0.0,,
2022-06-01,335.538624391753,339.43161876121553,331.6456598048261,334.05560302734375,28343735,0.0,0.0,,
2022-06-02,329.0503664826712,334.24101644299435,327.9380779663435,332.7579650878906,14932415,0.0,0.0,,
2022-06-06,335.5386299812562,342.39772675886945,329.97721787010477,340.72930908203125,25163887,0.0,0.0,,
2022-06-07,344.80767002153266,347.402979789384,336.46555185480554,340.72930908203125,28519264,0.0,0.0,,
2022-06-08,347.5883660576306,362.78955078125,345.9199484288857,362.78955078125,49987345,0.0,0.0,,
2022-06-09,374.4685547254173,377.06386456384735,360.5650240694362,365.9410400390625,41217081,0.0,0.0,,
2022-06-10,356.30127790931164,369.09252055777927,355.00362294936775,367.4241027832031,31329160,0.0,0.0,,
2022-06-13,355.5597412854908,358.5258437108315,346.2907307713753,349.44219970703125,26256659,0.0,0.0,,
2022-06-14,340.54393344933885,350.73986619904304,340.54393344933885,348.5152893066406,17169964,0.0,0.0,,
2022-06-15,348.51530461138316,354.2621136111865,347.7737789480189,352.03753662109375,22365927,0.0,0.0,,
2022-06-16,352.22289609724663,354.4474430721855,337.3924439458187,340.72930908203125,23314598,0.0,0.0,,
2022-06-17,335.3533020208053,347.21765319259436,335.3533020208053,342.39776611328125,20513213,0.0,0.0,,
2022-06-20,342.9538784185597,346.6615065894329,337.9486250616881,343.6954040527344,12255165,0.0,0.0,,
2022-06-21,344.6222660101054,353.1497802734375,343.1392446542292,353.1497802734375,15807132,0.0,0.0,,
2022-06-22,352.964423087817,352.964423087817,342.953857421875,342.953857421875,14439299,0.0,0.0,,
2022-06-23,344.6222765388078,351.66673987894654,342.0269667498323,347.58837890625,13288125,0.0,0.0,,
2022-06-24,351.6667513306324,357.78432277142645,346.84686460912036,356.1158752441406,19160085,0.0,0.0,,
2022-06-27,358.71119489809314,370.94630731490247,347.2176080559433,350.554443359375,60436173,0.0,0.0,,
2022-06-28,345.54921695388117,346.10534628633707,330.34800107047596,339.0608825683594,61682872,0.0,0.0,,
2022-06-29,333.68487580078965,343.3246497181532,330.16264384270556,338.3193664550781,36825199,0.0,0.0,,
2022-06-30,333.6848510602329,337.02168646651916,328.12343886139814,328.49420166015625,35150506,0.0,0.0,,
2022-07-04,328.49416696202616,330.34795097746877,319.225127754679,321.63507080078125,40489011,0.0,0.0,,
2022-07-05,322.56206318570963,327.5673168618752,322.0059040333312,323.3035888671875,20516943,0.0,0.0,,
2022-07-06,323.48893916589657,327.19653760472477,315.8883459859026,322.1912841796875,26134846,0.0,0.0,,
2022-07-07,318.1129054792372,325.8988952636719,317.7421426427146,325.8988952636719,19989588,0.0,0.0,,
2022-07-08,331.0895327145342,331.0895327145342,323.11817670352804,326.8257751464844,19746025,0.0,0.0,,
2022-07-11,319.2251525677386,320.89357022433484,315.33215818065685,317.3713684082031,21687300,0.0,0.0,,
2022-07-12,313.84913054249023,315.8883109467817,311.6245538564258,313.10760498046875,18222209,0.0,0.0,,
2022-07-13,313.8491591591592,316.2591025641993,310.51229382580823,310.883056640625,18040252,0.0,0.0,,
2022-07-14,310.1415052823471,312.736844770761,307.73156207723054,310.51226806640625,17662006,0.0,0.0,,
2022-07-15,305.8777457050202,308.10232239154277,299.5748379916101,301.2432556152344,27720676,0.0,0.0,,
2022-07-18,302.5409414400455,309.40000891876963,297.5356582740619,308.2877502441406,21449470,0.0,0.0,,
2022-07-19,307.175454316407,313.6637588182785,305.87776959000263,308.8438720703125,13324752,0.0,0.0,,
2022-07-20,317.0006205702113,317.7421163994745,313.2929925112092,313.8491516113281,16827893,0.0,0.0,,
2022-07-21,310.51228028895866,311.9953314835718,305.1362643822909,309.58538818359375,20117623,0.0,0.0,,
2022-07-22,312.9222166665965,314.7760306188536,305.8777534305554,307.7315673828125,15878686,0.0,0.0,,
2022-07-25,305.50705727121004,305.8777903238413,298.0918303503339,302.54095458984375,17738614,0.0,0.0,,
2022-07-26,300.8725311168261,306.2485474528243,299.5748761091768,305.3216552734375,14596411,0.0,0.0,,
2022-07-27,301.2432821834073,303.8385920973753,296.60876190234444,296.79412841796875,20864179,0.0,0.0,,
2022-07-28,300.87251252125003,301.9848009372921,296.608755151024,297.35028076171875,16161029,0.0,0.0,,
2022-07-29,297.3502646269305,299.76020783965157,282.70520906672135,284.3736267089844,39161077,0.0,0.0,,
2022-08-01,279.92452808203126,282.5198380280087,277.699951171875,277.699951171875,42108373,0.0,0.0,,
2022-08-02,273.621553502314,274.1776827644999,266.9478534434119,273.4361572265625,44948736,0.0,0.0,,
2022-08-03,277.1438163389528,284.0028836687565,276.21689442016907,280.48065185546875,28852709,0.0,0.0,,
2022-08-04,285.30051762502393,289.1935119628906,282.8905744220656,289.1935119628906,20838564,0.0,0.0,,
2022-08-05,290.49121923150597,291.047348559161,281.96370432387715,285.11517333984375,17311910,0.0,0.0,,
2022-08-08,280.29526285294344,283.4467316023806,276.40226854098745,277.5145568847656,15842588,0.0,0.0,,
2022-08-09,278.0707331649414,282.1490946655847,274.73389735214965,276.2169189453125,14943954,0.0,0.0,,
2022-08-10,277.6999383173238,277.88533460919075,270.8408711689845,273.9923400878906,16170724,0.0,0.0,,
2022-08-11,277.3291715017279,282.3344543541665,276.4022794034208,281.4075622558594,15647854,0.0,0.0,,
2022-08-12,282.33444686803057,282.33444686803057,278.2560860045738,281.96368408203125,11562363,0.0,0.0,,
2022-08-15,279.7391222137617,283.4467502705447,277.14381235655077,278.44146728515625,12236681,0.0,0.0,,
2022-08-16,279.9245482084153,283.6321468760446,271.21166602432703,280.8514404296875,24774160,0.0,0.0,,
2022-08-17,280.8514079069091,283.44674752148586,275.2899956582101,281.03680419921875,18547810,0.0,0.0,,
2022-08-18,292.9011330039291,292.9011330039291,286.78356210564687,289.7496643066406,33909244,0.0,0.0,,
2022-08-19,289.74969605212664,296.608763469614,289.378933236381,291.9742431640625,24497052,0.0,0.0,,
2022-08-22,289.3789252454671,292.53039420101135,285.67129719039315,287.8958740234375,15556594,0.0,0.0,,
2022-08-23,289.1935025328973,291.04731639108377,286.4127966368849,289.9350280761719,14245624,0.0,0.0,,
2022-08-24,290.86195426760236,292.3450055282944,284.929779007372,287.3397521972656,13740901,0.0,0.0,,
2022-08-25,289.74966896660493,301.61401839632146,289.74966896660493,301.2432556152344,20468991,0.0,0.0,,
2022-08-26,306.06315161059575,306.6192809084456,297.9063999527363,300.5017395019531,19558483,0.0,0.0,,
2022-08-29,295.68186701116105,301.057883087296,293.6426864455555,299.38946533203125,13050392,0.0,0.0,,
2022-08-30,299.38945784786296,300.13098345000776,290.8619432057343,299.9455871582031,14785492,0.0,0.0,,
2022-08-31,291.97421988087433,310.14150705606494,291.7888533790524,303.2824401855469,27592247,0.0,0.0,,
2022-09-01,303.097044497512,309.21461559024254,300.3163384869624,300.87249755859375,25197807,0.0,0.0,,
2022-09-02,300.13098479234725,306.4339226562314,298.64793358142464,304.5801086425781,26838727,0.0,0.0,,
2022-09-05,300.3163754993602,301.0579011645673,292.9011784123681,295.681884765625,21447744,0.0,0.0,,
2022-09-06,295.6818500013441,298.09179323865254,288.8227532958947,291.2326965332031,17091537,0.0,0.0,,
2022-09-07,286.5982372325425,289.5643100817697,283.8175309065311,288.8227844238281,15981089,0.0,0.0,,
2022-09-08,284.3736561460271,287.89588807904056,278.2561142302913,279.7391357421875,24821368,0.0,0.0,,
2022-09-09,277.1438248484123,286.78359866547277,277.1438248484123,284.5590515136719,18070133,0.0,0.0,,
2022-09-13,286.04206828895093,286.2274645883483,282.1490736095245,282.51983642578125,18081809,0.0,0.0,,
2022-09-14,278.44147680859373,281.9637086917387,277.1438218356051,277.699951171875,18940182,0.0,0.0,,
2022-09-15,277.32918360449486,280.2952861005779,277.32918360449486,278.0707092285156,14026323,0.0,0.0,,
2022-09-16,275.66075572239976,277.51456971439944,271.76776123046875,271.76776123046875,26263163,0.0,0.0,,
2022-09-19,270.84085812611255,271.3969874098582,267.1332302926906,267.874755859375,24136397,0.0,0.0,,
2022-09-20,271.0262336371382,274.91922810039125,271.0262336371382,271.9531555175781,15936615,0.0,0.0,,
2022-09-21,269.17244587408743,270.0993379597072,265.09405517578125,265.09405517578125,16944133,0.0,0.0,,
2022-09-22,261.38646238764284,264.53793128213863,258.7911227993666,262.3133544921875,18464820,0.0,0.0,,
2022-09-23,258.23499830638207,260.8303379430328,254.89816284179688,254.89816284179688,20715044,0.0,0.0,,
2022-09-26,253.2297086744428,266.57710974721226,253.2297086744428,262.4987487792969,25949956,0.0,0.0,,
2022-09-27,261.75725178344857,262.49877745544626,255.0835505180088,260.2742004394531,23931088,0.0,0.0,,
2022-09-28,259.3472828877862,259.3472828877862,253.4151078742541,253.9712371826172,23331323,0.0,0.0,,
2022-09-29,257.8642264533654,263.0548757620034,248.59520132150146,250.81976318359375,21225113,0.0,0.0,,
2022-09-30,247.2975511293354,256.19581363770516,244.33146362654549,246.92678833007812,23645919,0.0,0.0,,
2022-10-03,244.70221221199847,247.2975518139847,240.43846979127213,244.516845703125,14726895,0.0,0.0,,
2022-10-05,254.7127791691721,259.5326660935306,251.3759435392435,258.60577392578125,19100720,0.0,0.0,,
2022-10-06,258.60575763905285,261.94259305883094,254.89815941901756,257.49346923828125,10922599,0.0,0.0,,
2022-10-07,253.78586552140754,254.34199481847955,250.26363388652172,250.81976318359375,10508799,0.0,0.0,,
2022-10-10,246.55602621341723,248.78058812385135,243.58993870241562,244.516845703125,16508799,0.0,0.0,,
2022-10-11,242.47766909042343,243.2191947484495,235.61860142749086,235.98934936523438,22451585,0.0,0.0,,
2022-10-12,232.6524956543175,244.70221220694876,229.87177465224676,235.06243896484375,33718496,0.0,0.0,,
2022-10-13,235.8039614030274,236.3600907047149,228.20335388183594,228.20335388183594,23330747,0.0,0.0,,
2022-10-14,231.72559544650827,239.88233261788656,230.2425442019292,230.98406982421875,33120474,0.0,0.0,,
2022-10-17,227.2764502781012,232.4671145983838,223.19808925156224,229.13026428222656,27710742,0.0,0.0,,
2022-10-18,233.5793934808089,237.84315089707502,231.1694501112971,235.80397033691406,23299725,0.0,0.0,,
2022-10-19,233.20863335524058,234.13554038928464,225.79342175669487,226.1641845703125,22065529,0.0,0.0,,
2022-10-20,219.67586687449318,221.71504747445826,214.11445440821095,215.412109375,52023627,0.0,0.0,,
2022-10-21,215.04132660846878,219.11970232130645,213.37290897987518,215.78285217285156,27949605,0.0,0.0,,
2022-10-24,207.62612908826105,209.47992822803764,190.2003665440477,191.1272735595703,89566069,0.0,0.0,,
2022-10-25,187.2342912353047,199.84016790606756,184.082822067614,191.31265258789062,76877860,0.0,0.0,,
2022-10-26,189.82961480994092,202.43549139123095,187.41967132028714,196.13255310058594,53011549,0.0,0.0,,
2022-10-27,205.03079611258946,205.77232169526607,196.31791518994334,197.61557006835938,44975839,0.0,0.0,,
2022-10-28,194.6494780877982,195.94714782720794,185.3804531943886,186.12197875976562,42991223,0.0,0.0,,
2022-10-31,187.0489045752162,200.76705446145,184.45357972599732,190.57113647460938,52130612,0.0,0.0,,
2022-11-01,192.61031455323538,214.85597922511892,192.61031455323538,210.77760314941406,81958346,0.0,0.0,,
2022-11-02,209.10916273454245,215.04133777511484,203.91851329685872,213.74368286132812,37003471,0.0,0.0,,
2022-11-03,209.47992902859883,213.37292361740288,204.10389810055958,205.2161865234375,32254804,0.0,0.0,,
2022-11-04,207.9968850401688,229.31564145577303,207.9968850401688,221.1588897705078,70707463,0.0,0.0,,
2022-11-07,216.7097758218266,231.3548323901802,214.6705952539603,227.4618377685547,46305791,0.0,0.0,,
2022-11-08,225.60803389837233,233.57938948939466,225.05188969384946,227.8325958251953,24786140,0.0,0.0,,
2022-11-09,226.16419494307513,230.24255629738053,216.70978743601688,219.49049377441406,33332722,0.0,0.0,,
2022-11-10,212.2606222643668,217.26590497114483,212.2606222643668,214.48519897460938,24487596,0.0,0.0,,
2022-11-11,234.50631301027133,241.736158395639,227.46184903946536,239.51158142089844,55816383,0.0,0.0,,
2022-11-14,249.52212178088212,256.38118913378895,238.39929697831417,241.55076599121094,50955670,0.0,0.0,,
2022-11-15,242.84841308949206,267.13324248542654,239.32618137824403,266.9478759765625,66439198,0.0,0.0,,
2022-11-16,264.72331364870803,275.1046428411867,259.5326639437379,272.88006591796875,65052154,0.0,0.0,,
2022-11-17,276.7730274570478,277.514553009211,260.6449211538351,270.65545654296875,73512490,0.0,0.0,,
2022-11-18,278.0707032748899,280.6660429033952,265.4648275015101,266.76251220703125,47125979,0.0,0.0,,
2022-11-21,261.57182689928965,265.6502176497414,254.52739334994567,262.4987487792969,32964378,0.0,0.0,,
2022-11-22,259.7180508313221,265.46482966752507,254.52740131449647,257.1227111816406,29966391,0.0,0.0,,
2022-11-23,257.49347993620285,263.9818143190024,257.1227171205418,261.386474609375,24616758,0.0,0.0,,
2022-11-24,265.4648240719313,268.2455301752797,258.6057569590149,259.9034118652344,18082659,0.0,0.0,,
2022-11-25,256.75195569393577,257.4934813292696,248.78059978790415,253.0443572998047,32973614,0.0,0.0,,
2022-11-28,240.06769430348666,251.5612809397769,240.06769430348666,250.2636260986328,35269983,0.0,0.0,,
2022-11-29,256.19581040736836,265.09405791227306,253.785867133851,264.90869140625,34893161,0.0,0.0,,
2022-11-30,262.8694941894663,271.2116118625928,259.53262925069504,266.2063293457031,49099574,0.0,0.0,,
2022-12-01,276.2169015202573,281.5929475267648,271.2116481168245,272.88006591796875,47958641,0.0,0.0,,
2022-12-02,274.36309814453125,277.6999335150636,270.28470740189175,274.36309814453125,26413721,0.0,0.0,,
2022-12-05,287.3397346212661,293.8280388161103,280.2952713464125,291.0473327636719,62990620,0.0,0.0,,
2022-12-06,285.30052032105226,290.86193234697726,284.74439103147404,289.0081481933594,30595611,0.0,0.0,,
2022-12-07,287.15431988102813,295.31107100920616,277.14378469204064,278.2560729980469,43281194,0.0,0.0,,
2022-12-08,281.9637085853193,294.7549513575444,281.9637085853193,294.1988220214844,35895137,0.0,0.0,,
2022-12-09,295.4964699813711,302.7263000912672,291.4181088602816,301.7994079589844,42536416,0.0,0.0,,
2022-12-12,295.1257114205318,301.05788667412304,292.34500520111516,294.3841857910156,21594497,0.0,0.0,,
2022-12-13,292.9011245824681,301.24324210910925,292.53036181800405,295.12567138671875,21387357,0.0,0.0,,
2022-12-14,298.6479161476247,303.8385653003088,295.12568461856495,301.2432556152344,25520152,0.0,0.0,,
2022-12-15,301.24328297277106,302.72630444926546,292.9011643145213,294.3841857910156,19964708,0.0,0.0,,
2022-12-16,291.0473301535501,297.9063970793762,288.822753418535,293.6426696777344,26457328,0.0,0.0,,
2022-12-19,296.9795227050781,304.7655119593334,293.64268718613306,296.9795227050781,26213666,0.0,0.0,,
2022-12-20,295.4964500972207,295.4964500972207,284.002863343667,286.7835693359375,30592837,0.0,0.0,,
2022-12-21,288.2666320800781,290.305812585507,285.48592597585025,288.2666320800781,16134154,0.0,0.0,,
2022-12-22,295.68188770988525,301.98482614436773,293.2719441652348,300.1310119628906,25534109,0.0,0.0,,
2022-12-23,294.7549478334117,302.17017432660475,294.0134222058386,296.79412841796875,16322433,0.0,0.0,,
2022-12-28,301.24324149403503,305.5069983853994,298.2771393843785,302.35552978515625,25467403,0.0,0.0,,
2022-12-29,299.38947159302285,311.43918872474427,299.38947159302285,310.69769287109375,31678390,0.0,0.0,,
2022-12-30,314.2199082754916,318.66903207679445,307.1754448836157,309.58538818359375,28650190,0.0,0.0,,
2023-01-03,309.58537640252223,320.522804090236,304.7654899859837,319.9666748046875,31541576,0.0,0.0,,
2023-01-04,324.4158227071462,334.61175537109375,323.4889305677102,334.61175537109375,39409103,0.0,0.0,,
2023-01-05,349.3772797588076,353.47613126675833,335.3241213898212,339.4229431152344,40803927,0.0,0.0,,
2023-01-06,345.0832260658967,350.7435158401977,338.44699242504174,340.984375,27092487,0.0,0.0,,
2023-01-09,346.4495154112083,353.6712740013011,343.1314133327912,353.2809143066406,28323733,0.0,0.0,,
2023-01-10,356.20867800695623,356.9893974429976,348.4013645163928,353.6712951660156,19854116,0.0,0.0,,
2023-01-11,360.8930353529845,369.6762625714647,357.7701279892686,364.79669189453125,35722217,0.0,0.0,,
2023-01-12,369.87147010551706,370.45702456351074,347.8158039263588,355.2327575683594,40547528,0.0,0.0,,
2023-01-13,355.8183241454035,363.4304430109769,347.6206508018926,362.45452880859375,20970696,0.0,0.0,,
2023-01-16,363.2352756575894,367.334097411192,355.2327673375203,361.283447265625,19986153,0.0,0.0,,
2023-01-17,361.67378453081534,366.55335520774884,357.1845735515294,364.79669189453125,16103837,0.0,0.0,,
2023-01-18,370.8473815917969,371.82329575388053,362.0641541330438,370.8473815917969,27122730,0.0,0.0,,
2023-01-19,367.9196353675463,375.7269485848948,365.57744735884904,373.5799255371094,17351698,0.0,0.0,,
2023-01-20,380.60655596735506,382.7535792217251,375.7269847370044,382.3631896972656,16863710,0.0,0.0,,
2023-01-26,390.3656873184455,397.00189208984375,388.80421861266404,397.00189208984375,23729091,0.0,0.0,,
2023-01-27,400.3199881019497,406.5658325784245,399.1488792327513,405.0043640136719,18625209,0.0,0.0,,
2023-01-30,397.78260466376616,401.10070674358064,374.75102527867386,377.87396240234375,53626689,0.0,0.0,,
2023-01-31,380.6065029108275,387.43790168102186,364.7966824153637,372.994384765625,55756238,0.0,0.0,,
2023-02-01,376.3124831277732,377.6787569120333,364.60151392119855,375.7269287109375,31418879,0.0,0.0,,
2023-02-02,379.6306008122297,382.55834323494616,372.01848242618144,373.7751159667969,23755405,0.0,0.0,,
2023-02-03,372.40882672558166,377.2883972283211,366.3581473891708,375.7269287109375,25941959,0.0,0.0,,
2023-02-06,366.1630179010371,370.84739412432936,359.72197825710697,367.7244567871094,25591052,0.0,0.0,,
2023-02-07,371.82329575388053,376.7028665642989,368.30999881387197,370.8473815917969,19801656,0.0,0.0,,
2023-02-08,374.55582351564135,377.4835658457246,368.70033885547474,372.994384765625,17269537,0.0,0.0,,
2023-02-09,372.0184676418136,387.4378985423228,370.84735880625357,386.0716247558594,26660695,0.0,0.0,,
2023-02-10,385.4860760164706,387.633098985779,373.38474692841,374.16546630859375,24606130,0.0,0.0,,
2023-02-13,370.0666328427831,379.2402192827421,367.5292502659772,377.28839111328125,20355691,0.0,0.0,,
2023-02-14,377.6787826662416,378.2643371230067,368.89555516237556,369.4811096191406,17932457,0.0,0.0,,
2023-02-15,372.99441288452624,372.99441288452624,363.4304360157343,367.9196472167969,16498472,0.0,0.0,,
2023-02-16,371.62810225782164,383.3390722421967,369.8714686731801,373.384765625,21914350,0.0,0.0,,
2023-02-17,375.92213686396826,378.0691300922974,364.0159724992362,364.79669189453125,17721575,0.0,0.0,,
2023-02-20,362.6497165818701,369.67628083426,360.3075284977401,367.9196472167969,12312675,0.0,0.0,,
2023-02-21,366.16302882454534,366.35819379985776,349.5724870135219,353.08575439453125,29313236,0.0,0.0,,
2023-02-22,347.03508584398327,354.256844767024,339.22777246068796,347.4254455566406,33151555,0.0,0.0,,
2023-02-23,342.3506799444839,354.64720447968136,340.0084918860027,347.4254455566406,19433112,0.0,0.0,,
2023-02-24,342.54584349093847,346.64469455683525,339.0325468319605,340.984375,24415893,0.0,0.0,,
2023-02-27,336.6903589868199,345.86394542009884,334.5433360889627,340.984375,20480043,0.0,0.0,,
2023-02-28,343.7169953268539,348.986926083676,335.3241271972656,335.3241271972656,26006206,0.0,0.0,,
2023-03-01,339.03255812089304,361.868942490843,337.66628431427876,359.9171142578125,35607254,0.0,0.0,,
2023-03-02,359.3315748286032,360.11229417667727,353.67125531619735,354.0616149902344,14796574,0.0,0.0,,
2023-03-03,363.23524357637893,365.7725964358015,355.6230956505058,358.74603271484375,17784504,0.0,0.0,,
2023-03-06,355.23278068773675,359.7219921144742,351.91467825320524,354.2568664550781,12628083,0.0,0.0,,
2023-03-07,354.06165759853957,359.9171427613547,346.4495387998949,348.4013671875,17037998,0.0,0.0,,
2023-03-08,341.5699556543633,343.13142426529055,336.690384859301,341.1795959472656,21208344,0.0,0.0,,
2023-03-09,339.61813056248326,340.7892394774376,332.0060119628906,332.0060119628906,17274863,0.0,0.0,,
2023-03-10,324.9794024757707,330.0541678208389,322.63721454056054,323.6131286621094,37596411,0.0,0.0,,
2023-03-13,332.20119215940355,343.1314432583713,329.27344952030916,336.4952087402344,27127633,0.0,0.0,,
2023-03-14,333.17708918999176,344.10733972527004,330.8349011560141,333.3722839355469,21324692,0.0,0.0,,
2023-03-15,341.96030840465215,345.27841052128406,335.9096586113907,336.3000183105469,16570551,0.0,0.0,,
2023-03-16,332.20118197655154,336.6903931753976,325.76014241147124,327.90716552734375,23728825,0.0,0.0,,
2023-03-17,332.59152407160786,338.2518439033089,331.2252502441406,331.2252502441406,29033159,0.0,0.0,,
2023-03-20,328.8830458440034,331.22523368579215,323.02756134826444,326.73602294921875,20437066,0.0,0.0,,
2023-03-21,326.7360643134277,338.6422295417434,322.44204776277775,335.3241271972656,21276362,0.0,0.0,,
2023-03-22,338.6422076021464,345.083246902095,337.86148820080433,338.83740234375,19654793,0.0,0.0,,
2023-03-23,345.08326309204284,366.74854021236445,343.91215415254976,366.5533752441406,46850205,0.0,0.0,,
2023-03-24,370.84739412432936,378.0691532112956,365.7726283969813,367.7244567871094,33215505,0.0,0.0,,
2023-03-27,365.5774189607976,368.8955208639133,353.8664500444829,354.0616149902344,25798653,0.0,0.0,,
2023-03-28,357.9652840663315,371.82327635804427,357.9652840663315,369.0907287597656,31337657,0.0,0.0,,
2023-03-29,387.43793384252007,388.02348831365106,372.79922097693367,375.5317687988281,36095299,0.0,0.0,,
2023-03-30,380.41130448055344,380.41130448055344,371.04255294132156,375.7269287109375,25243232,0.0,0.0,,
2023-03-31,380.6065111762525,384.51016770113716,374.75102638892554,376.5076599121094,25957481,0.0,0.0,,
2023-04-03,379.6306034383137,381.5824317336264,375.7269468476884,378.8498840332031,18773494,0.0,0.0,,
2023-04-04,373.9702952429652,379.24022542941685,372.99438114241735,375.7269287109375,14254252,0.0,0.0,,
2023-04-06,374.75103570913024,378.26433262541065,371.43293353696293,376.1173095703125,14945689,0.0,0.0,,
2023-04-11,379.6305955814016,380.60650970886024,362.45450098162286,367.5292663574219,21931068,0.0,0.0,,
2023-04-12,362.064129715081,362.6496841293482,345.6687848108082,348.5965270996094,40470596,0.0,0.0,,
2023-04-13,341.5699478495611,355.23274576354356,339.03256513760005,354.4520263671875,24956481,0.0,0.0,,
2023-04-14,357.5749437049388,359.33160706952253,350.35318484841474,356.5990295410156,12744724,0.0,0.0,,
2023-04-17,355.8183033750656,363.04006209463444,351.71945205130527,362.06414794921875,15710199,0.0,0.0,,
2023-04-18,362.0641548154927,362.0641548154927,352.30501317626107,356.5990295410156,13686354,0.0,0.0,,
2023-04-19,354.2568169449445,354.2568169449445,346.449504174808,348.5965270996094,16279391,0.0,0.0,,
2023-04-20,348.59656193927555,352.8905784354991,347.035093272684,348.4013671875,10530854,0.0,0.0,,
2023-04-21,344.6929023487958,347.0350904382846,337.6663082977921,340.78924560546875,16523648,0.0,0.0,,
2023-04-24,338.83742232402057,342.3506896197634,329.8589997664742,336.6903991699219,20470625,0.0,0.0,,
2023-04-25,333.37229648205295,333.37229648205295,324.9794284104409,330.2493591308594,20949955,0.0,0.0,,
2023-04-26,327.7119350786036,343.7169497642572,327.32157540438783,339.81329345703125,25018346,0.0,0.0,,
2023-04-27,338.6422275709069,339.61814177139945,332.0060229205729,336.6903991699219,14757831,0.0,0.0,,
2023-04-28,339.6181247834018,346.2543291017871,335.5192734333462,336.1048278808594,15394102,0.0,0.0,,
2023-05-02,343.52177947315965,345.86396746760573,333.9578327531146,337.4710998535156,8648798,0.0,0.0,,
2023-05-03,331.420444983437,334.73854707372476,328.10234289314917,331.2252502441406,10551544,0.0,0.0,,
2023-05-04,332.39639610090165,335.32413882090515,324.97944192038506,329.663818359375,17579228,0.0,0.0,,
2023-05-05,335.1289505078685,338.64224779597737,330.0542142317465,334.54339599609375,14814925,0.0,0.0,,
2023-05-08,335.71449013703716,339.22778726939754,329.4686451142511,332.591552734375,10715881,0.0,0.0,,
2023-05-09,330.054180485094,331.0300946440889,320.29503889514484,320.4902038574219,23541440,0.0,0.0,,
2023-05-10,319.1239331231732,323.4179495083843,317.56246449694993,321.66131591796875,15572919,0.0,0.0,,
